Player_lower,Player,RimMade,RimMiss,RimAst,MidMade,MidMiss,MidAst,ThreeMade,ThreeMiss,ThreeAst,DunkMade,DunkMiss,DunkAst,RimFG%,RimAst%,MidFG%,MidAst%,ThreeFG%,ThreeAst%,DunkFG%,DunkAst%
jeff withey,Jeff Withey,241,117,176,83,129,54,1,0,1,95,11,83,67.31843575418995,42.20623501199041,39.15094339622642,39.416058394160586,100.0,50.0,89.62264150943396,46.62921348314607
jeffery taylor,Jeffery Taylor,315,171,133,105,231,32,105,172,84,103,6,62,64.81481481481481,29.6875,31.25,23.357664233576642,37.90613718411552,44.44444444444444,94.4954128440367,37.57575757575757
jerami grant,Jerami Grant,120,62,61,61,124,31,6,15,6,43,7,27,65.93406593406593,33.70165745856354,32.972972972972975,33.69565217391305,28.57142857142857,50.0,86.0,38.57142857142858
jeremiah fears,Jeremiah Fears,97,86,23,45,53,3,38,96,23,9,1,4,53.00546448087432,19.166666666666668,45.91836734693878,6.25,28.35820895522388,37.704918032786885,90.0,30.76923076923077
jeremiah robinson-earl,Jeremiah Robinson-Earl,163,78,76,61,113,43,44,102,43,39,4,30,67.63485477178423,31.799163179916317,35.05747126436782,41.34615384615385,30.136986301369863,49.42528735632184,90.69767441860465,43.47826086956522
jeremy evans,Jeremy Evans,113,26,66,21,39,12,3,9,3,61,3,41,81.29496402877699,36.87150837988827,35.0,36.36363636363637,25.0,50.0,95.3125,40.19607843137255
jeremy lamb,Jeremy Lamb,132,36,78,150,174,64,117,219,103,45,4,30,78.57142857142857,37.142857142857146,46.2962962962963,29.906542056074763,34.82142857142857,46.81818181818182,91.83673469387756,40.0
jeremy sochan,Jeremy Sochan,51,17,31,25,37,10,24,57,23,15,5,13,75.0,37.80487804878049,40.32258064516129,28.57142857142857,29.629629629629626,48.93617021276596,75.0,46.42857142857143
jerian grant,Jerian Grant,255,139,84,122,241,29,179,340,104,33,6,14,64.72081218274111,24.778761061946902,33.608815426997246,19.205298013245034,34.48940269749518,36.74911660777385,84.61538461538461,29.78723404255319
jericho sims,Jericho Sims,259,76,181,66,107,15,0,2,0,175,14,144,77.31343283582089,41.13636363636364,38.15028901734104,18.51851851851852,0.0,0.0,92.5925925925926,45.141065830721004
jerome jordan,Jerome Jordan,117,37,68,66,111,41,0,0,0,59,3,38,75.97402597402598,36.75675675675676,37.28813559322034,38.31775700934579,0.0,0.0,95.16129032258065,39.175257731958766
jerome robinson,Jerome Robinson,236,159,87,167,266,53,158,262,97,30,7,13,59.74683544303797,26.93498452012384,38.56812933025404,24.09090909090909,37.61904761904762,38.03921568627451,81.08108108108108,30.23255813953488
jett howard,Jett Howard,29,18,9,30,42,5,78,134,60,6,0,4,61.702127659574465,23.684210526315788,41.66666666666667,14.285714285714285,36.79245283018868,43.47826086956522,100.0,40.0
jevon carter,Jevon Carter,204,197,69,142,221,35,241,437,185,9,0,4,50.87281795511222,25.274725274725274,39.11845730027548,19.774011299435028,35.54572271386431,43.42723004694836,100.0,30.76923076923077
jimmer fredette,Jimmer Fredette,187,84,48,182,313,26,198,285,87,2,1,2,69.00369003690037,20.425531914893615,36.76767676767677,12.5,40.993788819875775,30.526315789473685,66.66666666666666,50.0
jimmy butler,Jimmy Butler,205,95,106,94,177,49,36,54,35,33,0,22,68.33333333333333,34.08360128617363,34.686346863468636,34.26573426573427,40.0,49.29577464788733,100.0,40.0
joe harris,Joe Harris,181,125,60,134,208,55,272,399,240,6,2,4,59.150326797385624,24.896265560165975,39.1812865497076,29.100529100529098,40.536512667660205,46.875,75.0,40.0
joe wieskamp,Joe Wieskamp,190,117,91,55,105,22,183,260,167,28,2,20,61.88925081433225,32.38434163701068,34.375,28.57142857142857,41.309255079006775,47.714285714285715,93.33333333333333,41.66666666666667
joel bolomboy,Joel Bolomboy,288,136,129,123,228,50,34,61,32,150,21,95,67.9245283018868,30.935251798561154,35.04273504273504,28.901734104046245,35.78947368421053,48.484848484848484,87.71929824561403,38.775510204081634
joel embiid,Joel Embiid,80,19,56,25,40,16,1,4,1,30,0,27,80.8080808080808,41.17647058823529,38.46153846153847,39.02439024390244,20.0,50.0,100.0,47.368421052631575
john collins,John Collins,223,83,149,92,122,55,0,0,0,78,6,70,72.87581699346404,40.053763440860216,42.99065420560748,37.41496598639456,0.0,0.0,92.85714285714286,47.2972972972973
john henson,John Henson,242,79,133,224,372,134,5,18,5,149,4,101,75.38940809968847,35.46666666666667,37.58389261744966,37.43016759776536,21.73913043478261,50.0,97.38562091503267,40.400000000000006
john jenkins,John Jenkins,111,43,58,98,148,34,302,391,231,9,0,6,72.07792207792207,34.319526627218934,39.83739837398374,25.757575757575758,43.57864357864358,43.33958724202627,100.0,40.0
john tonje,John Tonje,232,139,107,85,136,18,218,367,175,48,8,27,62.53369272237197,31.563421828908556,38.46153846153847,17.475728155339805,37.26495726495727,44.529262086513995,85.71428571428571,36.0
john wall,John Wall,116,66,32,40,87,3,36,77,24,33,3,19,63.73626373626373,21.62162162162162,31.496062992125985,6.976744186046512,31.858407079646017,40.0,91.66666666666666,36.53846153846153
johni broome,Johni Broome,746,386,431,258,389,135,62,143,55,148,8,130,65.90106007067138,36.61852166525064,39.876352395672335,34.35114503816794,30.24390243902439,47.008547008547005,94.87179487179486,46.76258992805755
johnny davis,Johnny Davis,89,54,28,84,144,8,37,84,24,16,3,8,62.23776223776224,23.931623931623932,36.84210526315789,8.695652173913043,30.57851239669421,39.34426229508197,84.21052631578947,33.33333333333333
johnny furphy,Johnny Furphy,44,11,36,6,18,0,44,78,43,11,1,10,80.0,45.0,25.0,0.0,36.0655737704918,49.42528735632184,91.66666666666666,47.61904761904761
johnny o'bryant iii,Johnny O'Bryant III,233,107,121,207,382,82,6,20,6,51,3,39,68.52941176470588,34.18079096045198,35.144312393887944,28.373702422145332,23.076923076923077,50.0,94.44444444444444,43.333333333333336
jon leuer,Jon Leuer,94,40,51,203,226,68,72,120,67,30,1,24,70.1492537313433,35.172413793103445,47.31934731934732,25.092250922509223,37.5,48.201438848920866,96.7741935483871,44.44444444444444
jonathan isaac,Jonathan Isaac,73,34,33,26,34,9,31,58,21,34,5,19,68.22429906542055,31.132075471698112,43.333333333333336,25.71428571428571,34.831460674157306,40.38461538461539,87.17948717948718,35.84905660377358
jonathan mogbo,Jonathan Mogbo,262,96,155,34,93,10,0,2,0,122,8,86,73.18435754189943,37.170263788968825,26.77165354330709,22.727272727272727,0.0,0.0,93.84615384615384,41.34615384615385
jordan adams,Jordan Adams,147,57,74,128,174,78,98,196,93,0,0,0,72.05882352941177,33.4841628959276,42.384105960264904,37.86407766990291,33.33333333333333,48.69109947643979,0.0,0.0
jordan bell,Jordan Bell,421,190,237,115,199,40,54,177,47,112,20,88,68.90343698854338,36.01823708206687,36.624203821656046,25.806451612903224,23.376623376623375,46.53465346534654,84.84848484848484,44.0
jordan bone,Jordan Bone,109,92,15,131,198,19,91,165,69,7,0,5,54.22885572139303,12.096774193548388,39.81762917933131,12.666666666666668,35.546875,43.125,100.0,41.66666666666667
jordan clarkson,Jordan Clarkson,226,136,33,152,268,12,95,200,63,16,1,5,62.430939226519335,12.741312741312742,36.19047619047619,7.317073170731707,32.20338983050847,39.87341772151899,94.11764705882352,23.809523809523807
jordan crawford,Jordan Crawford,228,204,60,98,196,20,177,335,123,22,1,11,52.77777777777778,20.833333333333336,33.33333333333333,16.94915254237288,34.5703125,41.0,95.65217391304348,33.33333333333333
jordan hamilton,Jordan Hamilton,162,75,68,129,229,35,201,363,178,22,2,15,68.35443037974683,29.565217391304348,36.03351955307262,21.341463414634145,35.638297872340424,46.965699208443276,91.66666666666666,40.54054054054054
jordan hawkins,Jordan Hawkins,64,60,24,31,67,7,136,226,123,12,5,8,51.61290322580645,27.27272727272727,31.63265306122449,18.421052631578945,37.569060773480665,47.49034749034749,70.58823529411765,40.0
jordan mcrae,Jordan McRae,192,94,71,123,265,28,172,338,138,41,6,26,67.13286713286713,26.996197718631176,31.70103092783505,18.543046357615893,33.72549019607843,44.516129032258064,87.2340425531915,38.80597014925373
jordan mickey,Jordan Mickey,217,107,117,145,217,81,1,13,1,61,5,48,66.9753086419753,35.029940119760475,40.055248618784525,35.84070796460177,7.142857142857142,50.0,92.42424242424242,44.03669724770643
jordan miller,Jordan Miller,491,231,221,215,343,73,203,394,190,55,3,41,68.00554016620498,31.03932584269663,38.53046594982079,25.34722222222222,34.003350083752096,48.346055979643765,94.82758620689656,42.70833333333333
jordan nwora,Jordan Nwora,167,103,74,97,171,26,178,276,154,56,11,40,61.85185185185185,30.70539419087137,36.19402985074627,21.138211382113823,39.20704845814978,46.3855421686747,83.5820895522388,41.66666666666667
jordan poole,Jordan Poole,90,36,37,30,75,2,113,195,81,11,0,8,71.42857142857143,29.133858267716533,28.57142857142857,6.25,36.688311688311686,41.75257731958763,100.0,42.10526315789473
jordan walsh,Jordan Walsh,56,34,24,18,36,8,20,52,19,17,5,12,62.22222222222222,30.0,33.33333333333333,30.76923076923077,27.77777777777778,48.717948717948715,77.27272727272727,41.37931034482759
jordan williams,Jordan Williams,500,287,263,179,409,85,147,352,126,108,11,81,63.53240152477764,34.469200524246396,30.4421768707483,32.196969696969695,29.458917835671343,46.15384615384615,90.75630252100841,42.857142857142854
joseph young,Joseph Young,242,136,73,231,344,66,282,444,229,32,1,11,64.02116402116403,23.174603174603174,40.17391304347826,22.22222222222222,38.84297520661157,44.81409001956947,96.96969696969697,25.581395348837212
josh christopher,Josh Christopher,32,12,12,26,47,3,18,41,14,10,1,8,72.72727272727273,27.27272727272727,35.61643835616438,10.344827586206897,30.508474576271187,43.75,90.9090909090909,44.44444444444444
josh green,Josh Green,64,36,36,30,78,15,30,53,29,24,2,15,64.0,36.0,27.77777777777778,33.33333333333333,36.144578313253014,49.152542372881356,92.3076923076923,38.46153846153847
josh harrellson,Josh Harrellson,105,31,66,30,53,11,4,10,3,19,2,18,77.20588235294117,38.59649122807017,36.144578313253014,26.82926829268293,28.57142857142857,42.857142857142854,90.47619047619048,48.64864864864865
josh hart,Josh Hart,337,127,163,133,197,32,207,325,190,50,1,26,72.62931034482759,32.6,40.303030303030305,19.393939393939394,38.90977443609023,47.858942065491185,98.0392156862745,34.21052631578947
josh huestis,Josh Huestis,163,91,65,163,246,58,66,141,63,63,5,37,64.1732283464567,28.50877192982456,39.85330073349633,26.244343891402718,31.88405797101449,48.837209302325576,92.64705882352942,37.0
josh jackson,Josh Jackson,131,59,56,55,94,9,34,57,28,57,10,37,68.94736842105263,29.946524064171122,36.91275167785235,14.0625,37.362637362637365,45.16129032258064,85.07462686567165,39.361702127659576
josh minott,Josh Minott,71,42,39,10,22,8,2,12,2,25,4,19,62.83185840707964,35.45454545454545,31.25,44.44444444444444,14.285714285714285,50.0,86.20689655172413,43.18181818181818
josh okogie,Josh Okogie,176,166,92,81,146,26,64,106,54,40,5,31,51.461988304093566,34.32835820895522,35.68281938325991,24.299065420560748,37.64705882352941,45.76271186440678,88.88888888888889,43.66197183098591
josh richardson,Josh Richardson,155,89,54,200,245,51,98,209,90,29,3,16,63.52459016393443,25.837320574162682,44.9438202247191,20.318725099601593,31.921824104234524,47.87234042553192,90.625,35.55555555555556
josh selby,Josh Selby,17,16,2,21,45,6,34,60,32,2,1,0,51.515151515151516,10.526315789473683,31.818181818181817,22.22222222222222,36.17021276595745,48.484848484848484,66.66666666666666,0.0
joshua primo,Joshua Primo,37,26,13,4,15,2,43,70,38,3,0,2,58.730158730158735,26.0,21.052631578947366,33.33333333333333,38.05309734513274,46.913580246913575,100.0,40.0
jt thor,JT Thor,44,23,20,18,32,4,22,52,20,20,4,10,65.67164179104478,31.25,36.0,18.181818181818183,29.72972972972973,47.61904761904761,83.33333333333334,33.33333333333333
julian phillips,Julian Phillips,53,37,26,15,41,8,11,35,11,13,3,8,58.88888888888889,32.91139240506329,26.785714285714285,34.78260869565217,23.91304347826087,50.0,81.25,38.095238095238095
julian strawther,Julian Strawther,133,68,71,76,81,26,142,229,128,16,2,16,66.16915422885572,34.80392156862745,48.40764331210191,25.49019607843137,38.274932614555254,47.40740740740741,88.88888888888889,50.0
julius randle,Julius Randle,132,65,41,61,115,14,3,15,3,37,3,20,67.00507614213198,23.699421965317917,34.659090909090914,18.666666666666668,16.666666666666664,50.0,92.5,35.08771929824561
justin anderson,Justin Anderson,141,85,62,70,152,21,114,219,103,47,9,32,62.38938053097345,30.541871921182267,31.53153153153153,23.076923076923077,34.234234234234236,47.465437788018434,83.92857142857143,40.50632911392405
justin hamilton,Justin Hamilton,113,63,73,116,136,66,3,9,3,26,4,22,64.20454545454545,39.247311827956985,46.03174603174603,36.26373626373626,25.0,50.0,86.66666666666667,45.83333333333333
justin harper,Justin Harper,171,56,93,95,133,54,119,175,113,25,3,17,75.33039647577093,35.22727272727273,41.66666666666667,36.241610738255034,40.476190476190474,48.706896551724135,89.28571428571429,40.476190476190474
justin jackson,Justin Jackson,575,316,323,291,493,98,223,436,199,91,5,70,64.53423120089786,35.96881959910913,37.11734693877551,25.19280205655527,33.8391502276176,47.1563981042654,94.79166666666666,43.47826086956522
justin james,Justin James,300,199,88,221,351,40,154,297,114,70,13,24,60.120240480961925,22.68041237113402,38.63636363636363,15.32567049808429,34.146341463414636,42.53731343283582,84.33734939759037,25.53191489361702
justin patton,Justin Patton,247,92,147,97,203,36,24,57,19,84,1,70,72.86135693215338,37.309644670050766,32.33333333333333,27.06766917293233,29.629629629629626,44.18604651162791,98.82352941176471,45.45454545454545
justin wright-foreman,Justin Wright-Foreman,270,142,51,252,278,38,267,422,155,37,4,19,65.53398058252428,15.887850467289718,47.54716981132076,13.10344827586207,38.75181422351234,36.72985781990521,90.2439024390244,33.92857142857143
justise winslow,Justise Winslow,112,51,35,15,70,2,46,66,43,24,1,14,68.71165644171779,23.809523809523807,17.647058823529413,11.76470588235294,41.07142857142857,48.31460674157304,96.0,36.84210526315789
k.j. mcdaniels,K.J. McDaniels,199,83,70,82,180,16,81,176,66,114,11,47,70.56737588652481,26.022304832713754,31.297709923664126,16.3265306122449,31.517509727626457,44.89795918367347,91.2,29.19254658385093
kadeem allen,Kadeem Allen,91,73,14,66,96,15,50,75,34,9,3,3,55.487804878048784,13.333333333333334,40.74074074074074,18.51851851851852,40.0,40.476190476190474,75.0,25.0
kahlil felder,Kahlil Felder,242,187,39,164,277,18,141,265,64,11,1,7,56.41025641025641,13.87900355871886,37.188208616780045,9.89010989010989,34.72906403940887,31.21951219512195,91.66666666666666,38.88888888888889
kai jones,Kai Jones,89,30,58,12,30,4,20,37,16,68,6,48,74.78991596638656,39.455782312925166,28.57142857142857,25.0,35.08771929824561,44.44444444444444,91.8918918918919,41.37931034482759
kam jones,Kam Jones,392,203,93,76,118,7,315,546,247,3,0,3,65.88235294117646,19.175257731958766,39.175257731958766,8.433734939759036,36.58536585365854,43.95017793594306,100.0,50.0
karl-anthony towns,Karl-Anthony Towns,87,34,38,56,72,23,2,6,1,22,2,19,71.900826446281,30.4,43.75,29.11392405063291,25.0,33.33333333333333,91.66666666666666,46.34146341463415
kasparas jakucionis,Kasparas Jakucionis,76,37,20,19,37,0,54,116,20,1,0,0,67.2566371681416,20.833333333333336,33.92857142857143,0.0,31.76470588235294,27.027027027027028,100.0,0.0
kawhi leonard,Kawhi Leonard,159,54,65,156,273,42,38,117,27,35,1,21,74.64788732394366,29.017857142857146,36.36363636363637,21.21212121212121,24.516129032258064,41.53846153846154,97.22222222222221,37.5
keegan murray,Keegan Murray,244,107,120,65,84,27,82,138,72,81,5,58,69.51566951566952,32.967032967032964,43.624161073825505,29.347826086956523,37.27272727272727,46.75324675324675,94.18604651162791,41.726618705035975
keita bates-diop,Keita Bates-Diop,200,90,97,146,207,43,123,226,109,41,3,35,68.96551724137932,32.659932659932664,41.359773371104815,22.75132275132275,35.24355300859599,46.98275862068966,93.18181818181817,46.05263157894737
keith benson,Keith Benson,269,121,168,140,226,77,10,17,8,80,1,62,68.97435897435898,38.443935926773456,38.25136612021858,35.483870967741936,37.03703703703704,44.44444444444444,98.76543209876543,43.66197183098591
kel'el ware,Kel'el Ware,161,67,112,80,103,39,32,63,30,90,15,71,70.6140350877193,41.02564102564102,43.71584699453552,32.773109243697476,33.68421052631579,48.38709677419355,85.71428571428571,44.099378881987576
keldon johnson,Keldon Johnson,69,47,22,58,81,23,45,73,43,16,4,9,59.48275862068966,24.175824175824175,41.726618705035975,28.39506172839506,38.13559322033898,48.86363636363637,80.0,36.0
kelly olynyk,Kelly Olynyk,220,82,123,84,94,33,23,48,20,33,3,23,72.84768211920529,35.8600583090379,47.19101123595505,28.205128205128204,32.3943661971831,46.51162790697674,91.66666666666666,41.07142857142857
kelly oubre,Kelly Oubre,48,29,22,28,47,5,34,61,34,17,5,13,62.33766233766234,31.428571428571427,37.333333333333336,15.151515151515152,35.78947368421053,50.0,77.27272727272727,43.333333333333336
kemba walker,Kemba Walker,180,128,35,170,285,36,113,224,80,4,1,0,58.44155844155844,16.27906976744186,37.362637362637365,17.475728155339805,33.531157270029674,41.45077720207254,80.0,0.0
kendall brown,Kendall Brown,99,31,63,19,36,7,14,27,12,43,3,34,76.15384615384615,38.88888888888889,34.54545454545455,26.923076923076923,34.146341463414636,46.15384615384615,93.47826086956522,44.15584415584416
kendall marshall,Kendall Marshall,53,52,4,80,90,3,48,84,36,0,0,0,50.476190476190474,7.017543859649122,47.05882352941176,3.614457831325301,36.36363636363637,42.857142857142854,0.0,0.0
kennedy chandler,Kennedy Chandler,104,70,31,29,61,7,49,79,39,9,0,2,59.77011494252874,22.962962962962962,32.22222222222222,19.444444444444446,38.28125,44.31818181818182,100.0,18.181818181818183
kenneth faried,Kenneth Faried,335,140,187,81,147,29,0,3,0,132,10,103,70.52631578947368,35.82375478927203,35.526315789473685,26.36363636363636,0.0,0.0,92.95774647887323,43.829787234042556
kentavious caldwell-pope,Kentavious Caldwell-Pope,115,65,46,74,122,28,149,289,99,23,2,7,63.888888888888886,28.57142857142857,37.755102040816325,27.450980392156865,34.01826484018265,39.91935483870967,92.0,23.333333333333332
keon johnson,Keon Johnson,219,206,32,196,275,25,278,456,172,15,5,11,51.52941176470588,12.749003984063744,41.6135881104034,11.312217194570136,37.87465940054496,38.22222222222222,75.0,42.30769230769231
kessler edwards,Kessler Edwards,174,99,101,100,139,50,146,228,141,42,6,33,63.73626373626373,36.72727272727273,41.84100418410041,33.33333333333333,39.037433155080215,49.12891986062718,87.5,44.0
kevin hervey,Kevin Hervey,242,116,121,174,244,85,192,412,147,43,4,34,67.59776536312849,33.33333333333333,41.62679425837321,32.818532818532816,31.788079470198678,43.36283185840708,91.48936170212765,44.15584415584416
kevin huerter,Kevin Huerter,81,38,41,48,61,10,134,204,115,10,0,8,68.0672268907563,33.60655737704918,44.03669724770643,17.24137931034483,39.64497041420118,46.1847389558233,100.0,44.44444444444444
kevin knox,Kevin Knox,65,34,35,75,99,33,57,111,52,18,2,14,65.65656565656566,35.0,43.103448275862064,30.555555555555557,33.92857142857143,47.706422018348626,90.0,43.75
kevin mccullar jr.,Kevin McCullar Jr.,155,83,95,52,113,16,67,143,59,20,3,15,65.12605042016807,38.0,31.515151515151512,23.52941176470588,31.9047619047619,46.82539682539682,86.95652173913044,42.857142857142854
kevin murphy,Kevin Murphy,167,66,89,254,372,60,143,248,92,34,3,22,71.67381974248927,34.765625,40.57507987220447,19.10828025477707,36.57289002557545,39.148936170212764,91.8918918918919,39.285714285714285
kevin porter jr.,Kevin Porter Jr.,33,15,15,13,28,1,28,40,13,17,3,9,68.75,31.25,31.70731707317073,7.142857142857142,41.17647058823529,31.70731707317073,85.0,34.61538461538461
kevon looney,Kevon Looney,100,56,39,29,82,15,22,31,20,24,0,14,64.1025641025641,28.05755395683453,26.126126126126124,34.090909090909086,41.509433962264154,47.61904761904761,100.0,36.84210526315789
keyontae johnson,Keyontae Johnson,319,156,154,116,181,40,104,162,95,85,12,66,67.15789473684211,32.55813953488372,39.05723905723906,25.64102564102564,39.097744360902254,47.73869346733669,87.62886597938144,43.70860927152318
keyonte george,Keyonte George,38,27,15,40,79,12,77,151,49,3,1,2,58.46153846153847,28.30188679245283,33.61344537815126,23.076923076923077,33.771929824561404,38.88888888888889,75.0,40.0
khaman maluach,Khaman Maluach,120,36,96,12,7,6,4,12,4,81,10,74,76.92307692307693,44.44444444444444,63.1578947368421,33.33333333333333,25.0,50.0,89.01098901098901,47.74193548387097
khris middleton,Khris Middleton,110,65,46,128,183,54,90,184,81,12,1,9,62.857142857142854,29.48717948717949,41.157556270096464,29.67032967032967,32.846715328467155,47.368421052631575,92.3076923076923,42.857142857142854
khyri thomas,Khyri Thomas,219,102,86,71,111,19,131,190,125,51,3,29,68.22429906542055,28.196721311475407,39.010989010989015,21.11111111111111,40.809968847352025,48.828125,94.44444444444444,36.25
kim english,Kim English,118,67,52,116,213,55,192,295,177,2,1,1,63.78378378378379,30.58823529411765,35.25835866261398,32.16374269005848,39.42505133470226,47.96747967479675,66.66666666666666,33.33333333333333
kira lewis jr.,Kira Lewis Jr.,190,141,41,63,114,11,110,195,64,8,0,0,57.40181268882175,17.74891774891775,35.59322033898305,14.864864864864865,36.0655737704918,36.7816091954023,100.0,0.0
kj simpson,KJ Simpson,240,223,55,105,164,19,133,250,95,21,7,2,51.83585313174947,18.64406779661017,39.03345724907063,15.32258064516129,34.72584856396867,41.66666666666667,75.0,8.695652173913043
klay thompson,Klay Thompson,118,77,21,136,226,48,170,276,132,16,0,3,60.51282051282051,15.107913669064748,37.569060773480665,26.08695652173913,38.11659192825112,43.70860927152318,100.0,15.789473684210526
kobe brown,Kobe Brown,281,132,126,98,149,28,100,217,89,61,1,51,68.03874092009686,30.95823095823096,39.67611336032389,22.22222222222222,31.545741324921135,47.08994708994709,98.38709677419355,45.535714285714285
kobe bufkin,Kobe Bufkin,102,49,30,50,80,13,51,106,36,14,1,6,67.54966887417218,22.727272727272727,38.46153846153847,20.634920634920633,32.48407643312102,41.37931034482759,93.33333333333333,30.0
kobe sanders,Kobe Sanders,165,112,40,178,248,24,140,291,117,20,4,8,59.56678700361011,19.51219512195122,41.78403755868544,11.881188118811881,32.48259860788863,45.525291828793776,83.33333333333334,28.57142857142857
koby brea,Koby Brea,66,28,34,74,117,17,317,413,246,17,0,14,70.2127659574468,34.0,38.7434554973822,18.681318681318682,43.42465753424658,43.69449378330373,100.0,45.16129032258064
kon knueppel,Kon Knueppel,77,45,21,20,29,2,84,123,78,2,3,1,63.114754098360656,21.428571428571427,40.816326530612244,9.090909090909092,40.57971014492754,48.148148148148145,40.0,33.33333333333333
kostas antetokounmpo,Kostas Antetokounmpo,46,18,33,10,13,6,2,13,2,27,0,22,71.875,41.77215189873418,43.47826086956522,37.5,13.333333333333334,50.0,100.0,44.89795918367347
kris dunn,Kris Dunn,231,162,68,119,222,21,73,135,37,51,3,20,58.778625954198475,22.74247491638796,34.89736070381232,15.0,35.09615384615385,33.63636363636363,94.44444444444444,28.169014084507044
kris joseph,Kris Joseph,242,100,138,88,226,22,103,199,95,89,10,74,70.76023391812866,36.31578947368421,28.02547770700637,20.0,34.105960264900666,47.97979797979798,89.8989898989899,45.39877300613497
kris murray,Kris Murray,189,102,84,46,78,15,109,204,101,30,7,23,64.94845360824742,30.76923076923077,37.096774193548384,24.59016393442623,34.82428115015975,48.095238095238095,81.08108108108108,43.39622641509434
kyle anderson,Kyle Anderson,200,135,72,233,376,77,305,570,281,21,1,16,59.70149253731343,26.47058823529412,38.25944170771757,24.838709677419356,34.85714285714286,47.95221843003413,95.45454545454545,43.24324324324324
kyle filipowski,Kyle Filipowski,269,172,133,66,121,34,74,162,68,44,4,30,60.997732426303855,33.08457711442786,35.294117647058826,34.0,31.35593220338983,47.88732394366197,91.66666666666666,40.54054054054054
kyle guy,Kyle Guy,94,86,22,118,180,55,254,343,231,4,0,2,52.22222222222223,18.96551724137931,39.59731543624161,31.79190751445087,42.54606365159129,47.62886597938144,100.0,33.33333333333333
kyle kuzma,Kyle Kuzma,239,102,123,61,126,27,49,114,45,30,5,24,70.08797653958945,33.97790055248619,32.62032085561498,30.681818181818183,30.061349693251532,47.87234042553192,85.71428571428571,44.44444444444444
kyle o'quinn,Kyle O'Quinn,385,142,208,114,150,47,37,121,27,99,5,82,73.05502846299811,35.07588532883643,43.18181818181818,29.19254658385093,23.417721518987342,42.1875,95.1923076923077,45.30386740331492
kyle singler,Kyle Singler,147,67,61,153,286,42,147,259,135,8,1,5,68.69158878504673,29.326923076923077,34.851936218678816,21.53846153846154,36.206896551724135,47.87234042553192,88.88888888888889,38.46153846153847
kyrie irving,Kyrie Irving,26,13,1,11,15,0,18,21,9,0,0,0,66.66666666666666,3.7037037037037033,42.30769230769231,0.0,46.15384615384615,33.33333333333333,0.0,0.0
kyshawn george,Kyshawn George,23,15,4,5,17,1,53,77,44,3,0,1,60.526315789473685,14.814814814814813,22.727272727272727,16.666666666666664,40.76923076923077,45.36082474226804,100.0,25.0
kz okpala,KZ Okpala,93,71,15,45,71,2,32,55,26,21,1,6,56.70731707317073,13.88888888888889,38.793103448275865,4.25531914893617,36.7816091954023,44.827586206896555,95.45454545454545,22.22222222222222
lamar patterson,Lamar Patterson,213,119,79,93,209,34,171,292,152,24,0,16,64.1566265060241,27.054794520547947,30.79470198675497,26.77165354330709,36.933045356371494,47.05882352941176,100.0,40.0
lance stephenson,Lance Stephenson,99,52,33,47,96,5,16,57,13,15,1,10,65.56291390728477,25.0,32.86713286713287,9.615384615384617,21.91780821917808,44.827586206896555,93.75,40.0
landry fields,Landry Fields,126,60,53,93,140,32,29,57,23,27,5,13,67.74193548387096,29.608938547486037,39.91416309012876,25.6,33.72093023255814,44.230769230769226,84.375,32.5
landry shamet,Landry Shamet,97,58,44,35,56,9,155,196,129,11,2,5,62.58064516129033,31.20567375886525,38.46153846153847,20.454545454545457,44.15954415954416,45.42253521126761,84.61538461538461,31.25
larry nance jr.,Larry Nance Jr.,276,69,167,166,302,93,35,76,32,140,11,95,80.0,37.69751693002257,35.47008547008547,35.907335907335906,31.53153153153153,47.76119402985074,92.71523178807946,40.42553191489361
larry sanders,Larry Sanders,137,62,90,55,97,22,4,12,3,59,4,52,68.84422110552764,39.647577092511014,36.18421052631579,28.57142857142857,25.0,42.857142857142854,93.65079365079364,46.846846846846844
lauri markkanen,Lauri Markkanen,65,35,30,51,62,16,69,94,66,20,4,11,65.0,31.57894736842105,45.13274336283185,23.88059701492537,42.331288343558285,48.888888888888886,83.33333333333334,35.483870967741936
lavoy allen,Lavoy Allen,200,58,126,115,227,88,10,30,10,48,1,40,77.51937984496125,38.65030674846626,33.62573099415205,43.34975369458128,25.0,50.0,97.95918367346938,45.45454545454545
lazar hayward,Lazar Hayward,92,46,52,65,125,38,65,121,63,10,0,7,66.66666666666666,36.11111111111111,34.21052631578947,36.89320388349515,34.946236559139784,49.21875,100.0,41.17647058823529
liam mcneeley,Liam McNeeley,51,54,19,21,39,5,46,99,43,4,0,3,48.57142857142857,27.142857142857142,35.0,19.230769230769234,31.724137931034484,48.31460674157304,100.0,42.857142857142854
lonnie walker iv,Lonnie Walker IV,59,41,24,17,39,3,56,106,39,12,1,9,59.0,28.915662650602407,30.357142857142854,15.0,34.5679012345679,41.05263157894737,92.3076923076923,42.857142857142854
lonzo ball,Lonzo Ball,94,26,48,15,14,3,80,114,59,37,3,26,78.33333333333333,33.80281690140845,51.724137931034484,16.666666666666664,41.23711340206185,42.44604316546763,92.5,41.269841269841265
lorenzo brown,Lorenzo Brown,216,151,63,130,248,18,64,146,52,37,1,17,58.855585831062676,22.58064516129032,34.39153439153439,12.162162162162163,30.476190476190478,44.827586206896555,97.36842105263158,31.48148148148148
